  MD simulation for CO diffusion
 
  Ensemble:  NVT
 
  Number of steps:          1000
 
  Output interval:             1
 
  Time step:  0.500000E-03
 
  Temperature:     900.000
 
  Lattice constant:  0.274030E+01
 
  Supercell:         1         1
 
             205          1078.065   -1.89953140E+02   -1.88002219E+02
             206          1060.979   -1.89910122E+02   -1.87990120E+02
             207          1025.913   -1.89851771E+02   -1.87995227E+02
             208           978.976   -1.89786600E+02   -1.88014996E+02
             209           926.256   -1.89722295E+02   -1.88046094E+02
             210           873.039   -1.89665176E+02   -1.88085280E+02
             211           823.465   -1.89620053E+02   -1.88129869E+02
             212           780.555   -1.89590287E+02   -1.88177755E+02
             213           746.458   -1.89577940E+02   -1.88227112E+02
             214           722.765   -1.89583936E+02   -1.88275984E+02
             215           710.713   -1.89608223E+02   -1.88322081E+02
             216           711.136   -1.89649903E+02   -1.88362995E+02
             217           724.210   -1.89707319E+02   -1.88396752E+02
             218           749.187   -1.89778056E+02   -1.88422288E+02
             219           784.261   -1.89858849E+02   -1.88439611E+02
             220           826.494   -1.89945455E+02   -1.88449789E+02
             221           871.774   -1.90032543E+02   -1.88454935E+02
             222           914.872   -1.90113744E+02   -1.88458145E+02
             223           949.786   -1.90181988E+02   -1.88463206E+02
             224           970.540   -1.90230284E+02   -1.88473946E+02
             225           972.429   -1.90253029E+02   -1.88493271E+02
             226           953.502   -1.90247709E+02   -1.88522203E+02
             227           915.765   -1.90216589E+02   -1.88559374E+02
             228           865.512   -1.90167635E+02   -1.88601360E+02
             229           812.376   -1.90113916E+02   -1.88643799E+02
             230           767.213   -1.90071121E+02   -1.88682732E+02
             231           739.488   -1.90053661E+02   -1.88715445E+02
             232           735.015   -1.90070608E+02   -1.88740487E+02
             233           754.717   -1.90123018E+02   -1.88757243E+02
             234           794.606   -1.90203633E+02   -1.88765673E+02
             235           846.781   -1.90298951E+02   -1.88766572E+02
             236           901.074   -1.90392728E+02   -1.88762099E+02
             237           946.955   -1.90469613E+02   -1.88755955E+02
             238           975.455   -1.90517950E+02   -1.88752716E+02
             239           980.837   -1.90531314E+02   -1.88756341E+02
             240           961.648   -1.90508799E+02   -1.88768551E+02
             241           920.802   -1.90454311E+02   -1.88787980E+02
             242           864.617   -1.90375229E+02   -1.88810573E+02
             243           801.195   -1.90280817E+02   -1.88830933E+02
             244           738.826   -1.90180791E+02   -1.88843773E+02
             245           684.955   -1.90084273E+02   -1.88844742E+02
             246           645.881   -1.89999188E+02   -1.88830368E+02
             247           627.018   -1.89932022E+02   -1.88797339E+02
             248           633.344   -1.89887779E+02   -1.88741647E+02
             249           669.494   -1.89869992E+02   -1.88658440E+02
             250           738.636   -1.89880586E+02   -1.88543913E+02
             251           839.493   -1.89919350E+02   -1.88400161E+02
             252           962.881   -1.89982828E+02   -1.88240350E+02
             253          1091.592   -1.90063010E+02   -1.88087608E+02
             254          1204.919   -1.90146841E+02   -1.87966358E+02
             255          1283.936   -1.90217457E+02   -1.87893981E+02
             256          1314.923   -1.90257288E+02   -1.87877736E+02
             257          1291.970   -1.90252547E+02   -1.87914532E+02
             258          1219.198   -1.90197973E+02   -1.87991650E+02
             259          1110.918   -1.90100042E+02   -1.88089668E+02
             260           988.343   -1.89976898E+02   -1.88188342E+02
             261           873.883   -1.89854387E+02   -1.88272964E+02
             262           785.820   -1.89759249E+02   -1.88337190E+02
             263           735.177   -1.89711666E+02   -1.88381252E+02
             264           724.711   -1.89719631E+02   -1.88408157E+02
             265           749.372   -1.89777105E+02   -1.88421003E+02
             266           798.025   -1.89866595E+02   -1.88422449E+02
             267           856.247   -1.89964971E+02   -1.88415463E+02
             268           909.677   -1.90050112E+02   -1.88403913E+02
             269           947.058   -1.90106010E+02   -1.88392166E+02
             270           962.146   -1.90125051E+02   -1.88383902E+02
             271           954.107   -1.90107573E+02   -1.88380973E+02
             272           926.548   -1.90059708E+02   -1.88382979E+02
             273           885.824   -1.89990664E+02   -1.88387631E+02
             274           839.324   -1.89910364E+02   -1.88391480E+02
             275           794.260   -1.89827833E+02   -1.88390499E+02
             276           757.145   -1.89750371E+02   -1.88380203E+02
             277           733.880   -1.89683326E+02   -1.88355260E+02
             278           730.205   -1.89630246E+02   -1.88308829E+02
             279           752.046   -1.89593220E+02   -1.88232279E+02
             280           804.879   -1.89573300E+02   -1.88116749E+02
             281           890.956   -1.89570837E+02   -1.87958517E+02
             282          1004.728   -1.89585573E+02   -1.87767366E+02
             283          1131.022   -1.89616377E+02   -1.87569621E+02
             284          1250.187   -1.89660874E+02   -1.87398472E+02
             285          1345.459   -1.89715352E+02   -1.87280540E+02
             286          1405.785   -1.89775008E+02   -1.87231028E+02
             287          1425.135   -1.89834356E+02   -1.87255359E+02
             288          1402.186   -1.89887716E+02   -1.87350248E+02
             289          1341.344   -1.89929800E+02   -1.87502435E+02
             290          1253.396   -1.89956342E+02   -1.87688132E+02
             291          1153.248   -1.89964612E+02   -1.87877635E+02
             292          1054.565   -1.89953648E+02   -1.88045253E+02
             293           965.249   -1.89924283E+02   -1.88177519E+02
             294           887.358   -1.89879210E+02   -1.88273402E+02
             295           820.325   -1.89823151E+02   -1.88338649E+02
             296           764.107   -1.89762860E+02   -1.88380093E+02
             297           720.469   -1.89706609E+02   -1.88402812E+02
             298           692.581   -1.89663012E+02   -1.88409681E+02
             299           683.858   -1.89639402E+02   -1.88401858E+02
             300           696.753   -1.89640206E+02   -1.88379326E+02
             301           731.874   -1.89665840E+02   -1.88341404E+02
             302           787.438   -1.89712512E+02   -1.88287524E+02
             303           859.044   -1.89772997E+02   -1.88218427E+02
             304           939.777   -1.89838167E+02   -1.88137499E+02
             305          1020.825   -1.89898831E+02   -1.88051493E+02
             306          1092.710   -1.89947414E+02   -1.87969990E+02
             307          1146.902   -1.89979100E+02   -1.87903607E+02
             308          1177.265   -1.89992233E+02   -1.87861795E+02
             309          1180.821   -1.89988053E+02   -1.87851180E+02
             310          1157.739   -1.89969972E+02   -1.87874868E+02
             311          1110.801   -1.89942689E+02   -1.87932526E+02
             312          1044.741   -1.89911345E+02   -1.88020728E+02
             313           965.770   -1.89880856E+02   -1.88133149E+02
             314           881.237   -1.89855432E+02   -1.88260700E+02
             315           799.048   -1.89838302E+02   -1.88392305E+02
             316           726.490   -1.89831641E+02   -1.88516948E+02
             317           668.878   -1.89836666E+02   -1.88626230E+02
             318           628.954   -1.89853844E+02   -1.88715658E+02
             319           607.329   -1.89883090E+02   -1.88784036E+02
             320           603.316   -1.89923884E+02   -1.88832093E+02
             321           615.582   -1.89975299E+02   -1.88861310E+02
             322           642.618   -1.90035942E+02   -1.88873027E+02
             323           682.991   -1.90103877E+02   -1.88867901E+02
             324           735.362   -1.90176549E+02   -1.88845800E+02
             325           798.352   -1.90250746E+02   -1.88806008E+02
             326           870.341   -1.90322629E+02   -1.88747616E+02
             327           949.229   -1.90387889E+02   -1.88670115E+02
             328          1032.147   -1.90442082E+02   -1.88574256E+02
             329          1115.169   -1.90481240E+02   -1.88463173E+02
             330          1193.242   -1.90502783E+02   -1.88343432E+02
             331          1260.586   -1.90506663E+02   -1.88225442E+02
             332          1311.617   -1.90496431E+02   -1.88122861E+02
             333          1341.830   -1.90479589E+02   -1.88051345E+02
             334          1347.840   -1.90466565E+02   -1.88027445E+02
             335          1326.557   -1.90468027E+02   -1.88067422E+02
             336          1275.269   -1.90491223E+02   -1.88183430E+02
             337          1195.389   -1.90537060E+02   -1.88373824E+02
             338          1098.328   -1.90599843E+02   -1.88612252E+02
             339          1003.828   -1.90670070E+02   -1.88853492E+02
             340           927.226   -1.90738176E+02   -1.89060220E+02
             341           871.074   -1.90796675E+02   -1.89220335E+02
             342           829.550   -1.90840600E+02   -1.89339405E+02
             343           795.866   -1.90867375E+02   -1.89427135E+02
             344           765.636   -1.90876573E+02   -1.89491039E+02
             345           737.098   -1.90869539E+02   -1.89535648E+02
             346           710.349   -1.90848876E+02   -1.89563393E+02
             347           686.601   -1.90817927E+02   -1.89575420E+02
             348           667.688   -1.90780315E+02   -1.89572032E+02
             349           655.804   -1.90739598E+02   -1.89552821E+02
             350           653.377   -1.90699044E+02   -1.89516659E+02
             351           662.970   -1.90661504E+02   -1.89461760E+02
             352           687.003   -1.90629361E+02   -1.89386125E+02
             353           727.086   -1.90604537E+02   -1.89288765E+02
             354           782.834   -1.90588499E+02   -1.89171842E+02
             355           850.732   -1.90582226E+02   -1.89042698E+02
             356           924.211   -1.90586090E+02   -1.88913591E+02
             357           995.519   -1.90599698E+02   -1.88798155E+02
             358          1058.068   -1.90621786E+02   -1.88707052E+02
             359          1107.506   -1.90650247E+02   -1.88646047E+02
             360          1141.383   -1.90682268E+02   -1.88616762E+02
             361          1158.411   -1.90714534E+02   -1.88618214E+02
             362          1158.094   -1.90743496E+02   -1.88647750E+02
             363          1140.794   -1.90765679E+02   -1.88701240E+02
             364          1107.965   -1.90778033E+02   -1.88773003E+02
             365          1062.257   -1.90778289E+02   -1.88855975E+02
             366          1007.352   -1.90765279E+02   -1.88942323E+02
             367           947.553   -1.90739153E+02   -1.89024413E+02
             368           887.302   -1.90701458E+02   -1.89095751E+02
             369           830.773   -1.90655056E+02   -1.89151647E+02
             370           781.501   -1.90603850E+02   -1.89189605E+02
             371           742.051   -1.90552353E+02   -1.89209500E+02
             372           713.788   -1.90505114E+02   -1.89213406E+02
             373           696.969   -1.90466045E+02   -1.89204773E+02
             374           691.150   -1.90437738E+02   -1.89186998E+02
             375           695.532   -1.90420932E+02   -1.89162261E+02
             376           708.970   -1.90414334E+02   -1.89131346E+02
             377           729.819   -1.90414905E+02   -1.89094188E+02
             378           755.937   -1.90418520E+02   -1.89050537E+02
             379           784.885   -1.90420790E+02   -1.89000421E+02
             380           814.226   -1.90417833E+02   -1.88944368E+02
             381           841.832   -1.90406842E+02   -1.88883418E+02
             382           866.119   -1.90386355E+02   -1.88818981E+02
             383           886.184   -1.90356281E+02   -1.88752598E+02
             384           901.836   -1.90317715E+02   -1.88685706E+02
             385           913.537   -1.90272636E+02   -1.88619452E+02
             386           922.258   -1.90223574E+02   -1.88554609E+02
             387           929.300   -1.90173292E+02   -1.88491583E+02
             388           936.105   -1.90124519E+02   -1.88430495E+02
             389           944.078   -1.90079749E+02   -1.88371297E+02
             390           954.442   -1.90041095E+02   -1.88313889E+02
             391           968.138   -1.90010196E+02   -1.88258203E+02
             392           985.778   -1.89988146E+02   -1.88204231E+02
             393          1007.672   -1.89975447E+02   -1.88151912E+02
             394          1033.982   -1.89971965E+02   -1.88100818E+02
             395          1065.020   -1.89976891E+02   -1.88049577E+02
             396          1101.538   -1.89988720E+02   -1.87995321E+02
             397          1144.236   -1.90005237E+02   -1.87934569E+02
             398          1191.129   -1.90023525E+02   -1.87867997E+02
             399          1234.128   -1.90039988E+02   -1.87806647E+02
             400          1260.416   -1.90050555E+02   -1.87769642E+02
             401          1258.256   -1.90051223E+02   -1.87774218E+02
             402          1221.195   -1.90038941E+02   -1.87829003E+02
             403          1149.604   -1.90012584E+02   -1.87932202E+02
             404          1051.128   -1.89973676E+02   -1.88071501E+02
             405           939.628   -1.89926462E+02   -1.88226062E+02
             406           831.296   -1.89877144E+02   -1.88372789E+02
             407           739.231   -1.89832543E+02   -1.88494793E+02
             408           670.375   -1.89798746E+02   -1.88585601E+02
             409           626.313   -1.89780076E+02   -1.88646669E+02
             410           605.642   -1.89778437E+02   -1.88682436E+02
             411           605.682   -1.89793038E+02   -1.88696965E+02
             412           623.209   -1.89820595E+02   -1.88692804E+02
             413           654.716   -1.89855995E+02   -1.88671188E+02
             414           696.545   -1.89893288E+02   -1.88632784E+02
             415           744.980   -1.89926748E+02   -1.88578594E+02
             416           796.282   -1.89951786E+02   -1.88510794E+02
             417           846.729   -1.89965571E+02   -1.88433287E+02
             418           892.763   -1.89967295E+02   -1.88351705E+02
             419           931.366   -1.89958123E+02   -1.88272677E+02
             420           960.609   -1.89940858E+02   -1.88202491E+02
             421           980.149   -1.89919405E+02   -1.88145677E+02
             422           991.312   -1.89898147E+02   -1.88104218E+02
             423           996.621   -1.89881342E+02   -1.88077806E+02
             424           998.990   -1.89872639E+02   -1.88064814E+02
             425          1000.985   -1.89874766E+02   -1.88063332E+02
             426          1004.349   -1.89889359E+02   -1.88071838E+02
             427          1009.824   -1.89916906E+02   -1.88089477E+02
             428          1017.155   -1.89956766E+02   -1.88116069E+02
             429          1025.219   -1.90007243E+02   -1.88151954E+02
             430          1032.227   -1.90065706E+02   -1.88197735E+02
             431          1036.019   -1.90128761E+02   -1.88253929E+02
             432          1034.418   -1.90192486E+02   -1.88320549E+02
             433          1025.648   -1.90252743E+02   -1.88396677E+02
             434          1008.715   -1.90305558E+02   -1.88480137E+02
             435           983.682   -1.90347546E+02   -1.88567426E+02
             436           951.737   -1.90376341E+02   -1.88654028E+02
             437           915.023   -1.90390959E+02   -1.88735086E+02
             438           876.294   -1.90392035E+02   -1.88806248E+02
             439           838.558   -1.90381869E+02   -1.88864372E+02
             440           804.784   -1.90364235E+02   -1.88907857E+02
             441           777.713   -1.90343922E+02   -1.88936534E+02
             442           759.680   -1.90326033E+02   -1.88951278E+02
             443           752.373   -1.90315096E+02   -1.88953562E+02
             444           756.523   -1.90314176E+02   -1.88945133E+02
             445           771.602   -1.90324212E+02   -1.88927882E+02
             446           795.673   -1.90343776E+02   -1.88903886E+02
             447           825.509   -1.90369367E+02   -1.88875484E+02
             448           857.032   -1.90396178E+02   -1.88845249E+02
             449           885.987   -1.90419111E+02   -1.88815784E+02
             450           908.693   -1.90433765E+02   -1.88789349E+02
             451           922.635   -1.90437140E+02   -1.88767492E+02
             452           926.773   -1.90427941E+02   -1.88750806E+02
             453           921.507   -1.90406507E+02   -1.88738900E+02
             454           908.397   -1.90374468E+02   -1.88730586E+02
             455           889.741   -1.90334295E+02   -1.88724174E+02
             456           868.154   -1.90288860E+02   -1.88717804E+02
             457           846.210   -1.90241064E+02   -1.88709718E+02
             458           826.203   -1.90193595E+02   -1.88698456E+02
             459           809.995   -1.90148768E+02   -1.88682960E+02
             460           798.949   -1.90108455E+02   -1.88662636E+02
             461           793.892   -1.90074064E+02   -1.88637397E+02
             462           795.088   -1.90046537E+02   -1.88607706E+02
             463           802.238   -1.90026361E+02   -1.88574591E+02
             464           814.518   -1.90013570E+02   -1.88539576E+02
             465           830.708   -1.90007739E+02   -1.88504446E+02
             466           849.378   -1.90007976E+02   -1.88470898E+02
             467           869.061   -1.90012927E+02   -1.88440229E+02
             468           888.312   -1.90020796E+02   -1.88413261E+02
             469           905.672   -1.90029406E+02   -1.88390455E+02
             470           919.644   -1.90036305E+02   -1.88372070E+02
             471           928.764   -1.90038938E+02   -1.88358199E+02
             472           931.774   -1.90034887E+02   -1.88348702E+02
             473           927.862   -1.90022191E+02   -1.88343085E+02
             474           916.906   -1.89999704E+02   -1.88340424E+02
             475           899.666   -1.89967440E+02   -1.88339358E+02
             476           877.868   -1.89926817E+02   -1.88338182E+02
             477           854.137   -1.89880686E+02   -1.88334996E+02
             478           831.768   -1.89833075E+02   -1.88327866E+02
             479           814.370   -1.89788627E+02   -1.88314902E+02
